AuthorId,RecipeId,Rating,Like
1047171C,113895,2.0,1
1047256B,72585,2.0,1
1047286A,404178,2.0,0
1047581E,192282,2.0,0
1047637D,245649,2.0,0
1047799B,107437,2.0,0
1047810A,88794,2.0,0
1047882E,333561,2.0,0
104795C,400769,2.0,0
104795C,190196,2.0,0
104795C,20405,2.0,0
104795C,30082,2.0,0
104795C,154075,2.0,1
104796A,32204,2.0,0
104796A,279074,2.0,0
1048113B,87989,2.0,0
104823C,420398,2.0,1
1048249B,420398,2.0,1
1048268A,55630,2.0,0
1048268A,208349,2.0,0
1048268A,56103,2.0,0
1048268A,36154,2.0,0
1048268A,33921,2.0,1
1048335B,286900,2.0,0
1048416C,286303,2.0,0
1048470D,135814,2.0,0
1048487E,37657,2.0,1
1048549D,281522,2.0,0
10486E,376814,2.0,0
10486E,95145,2.0,0
104876E,322468,2.0,0
104877D,496614,2.0,0
1049293A,100480,2.0,0
1049293A,75437,2.0,0
1049293A,90000,2.0,0
1049293A,139612,2.0,0
1049293A,49555,2.0,0
1049402E,132263,2.0,0
1049454B,326393,2.0,0
1049532D,11544,2.0,1
1049578B,440995,2.0,0
1049684C,91422,2.0,0
1049694D,37437,2.0,0
1049736E,64721,2.0,0
1049761A,261471,2.0,0
104976A,190950,2.0,0
1049965B,50587,2.0,0
1049973E,64635,2.0,0
1049999A,39087,2.0,0
105002D,324890,2.0,0
105002D,261169,2.0,0
105002D,96361,2.0,0
105002D,159627,2.0,0
105002D,42815,2.0,0
105002D,159211,2.0,0
105002D,186864,2.0,0
105002D,80195,2.0,0
105002D,234672,2.0,0
105002D,254959,2.0,0
105002D,130301,2.0,0
105002D,253310,2.0,0
105002D,17197,2.0,1
105002D,18232,2.0,1
1050079D,252449,2.0,0
1050117A,25768,2.0,0
1050192B,8432,2.0,1
105028C,169758,2.0,0
105028C,50719,2.0,0
105028C,109500,2.0,0
105028C,105657,2.0,0
105028C,40383,2.0,0
105028C,39560,2.0,0
105028C,87635,2.0,0
105028C,6493,2.0,0
105028C,42315,2.0,0
105028C,86792,2.0,0
105028C,115628,2.0,0
105028C,73224,2.0,0
105028C,46876,2.0,0
105028C,21896,2.0,0
105028C,35450,2.0,0
105028C,70900,2.0,0
105028C,197238,2.0,0
105028C,83613,2.0,0
1050351B,39410,2.0,0
1050488B,107291,2.0,1
105058C,59041,2.0,0
105071D,242180,2.0,0
1050771C,109547,2.0,0
1050980C,34688,2.0,1
1050987B,44318,2.0,0
1051102D,27195,2.0,1
1051134A,177821,2.0,0
1051134A,443621,2.0,0
1051486D,192197,2.0,0
1051486D,168716,2.0,0
1051486D,323266,2.0,0
1051585E,132081,2.0,0
1051707B,12039,2.0,0
105197B,96475,2.0,0
1052055B,46501,2.0,0
1052063E,19766,2.0,0
1052063E,88010,2.0,0
1052108C,27580,2.0,0
1052317D,440833,2.0,0
1052317D,21269,2.0,0
1052325E,52497,2.0,1
1052417A,116256,2.0,0
1052511B,70778,2.0,0
1052511B,63062,2.0,1
1052622C,122745,2.0,0
105265A,31750,2.0,1
1052758A,28954,2.0,0
1053081D,114514,2.0,1
105325B,268316,2.0,0
1053268E,92875,2.0,0
1053329E,220047,2.0,0
1053337A,56969,2.0,0
1053364B,111777,2.0,0
105342C,356811,2.0,0
105342C,141405,2.0,0
105342C,83475,2.0,0
1053445E,146735,2.0,0
1053486D,169388,2.0,0
10534D,103328,2.0,0
10534D,146427,2.0,0
1053504E,289266,2.0,0
1053766A,92501,2.0,0
1053766A,175230,2.0,1
1053979B,40352,2.0,0
1054091A,38195,2.0,0
1054091A,57025,2.0,0
1054091A,41541,2.0,0
1054091A,107235,2.0,0
1054091A,28249,2.0,0
1054091A,40118,2.0,0
1054091A,47797,2.0,0
1054091A,38576,2.0,0
1054091A,79309,2.0,1
1054092E,53034,2.0,0
1054142B,516546,2.0,0
1054594B,33985,2.0,0
1054613C,183565,2.0,0
1054613C,48029,2.0,0
1054613C,231271,2.0,0
1054613C,13982,2.0,0
1054613C,92453,2.0,0
1054613C,256925,2.0,0
1054613C,99637,2.0,0
1054613C,149043,2.0,0
1054613C,341828,2.0,0
1054613C,112499,2.0,0
1054613C,41870,2.0,0
1054613C,55348,2.0,0
1054613C,4496,2.0,0
1054613C,321127,2.0,0
1054613C,59701,2.0,0
1054613C,38844,2.0,0
1054613C,63005,2.0,0
1054613C,172309,2.0,0
1054613C,3459,2.0,0
1054613C,47085,2.0,0
1054613C,44117,2.0,0
1054613C,39210,2.0,0
1054613C,60317,2.0,0
1054613C,36860,2.0,0
1054613C,53471,2.0,0
1054613C,27944,2.0,0
1054613C,1559,2.0,0
1054613C,46217,2.0,0
1054613C,222582,2.0,0
1054613C,45335,2.0,0
1054613C,119138,2.0,0
1054613C,48406,2.0,0
1054613C,35624,2.0,0
1054613C,63918,2.0,0
1054613C,37119,2.0,0
1054613C,24418,2.0,0
1054613C,171511,2.0,0
1054613C,199283,2.0,0
1054613C,108681,2.0,0
1054613C,156664,2.0,0
1054613C,144626,2.0,0
1054613C,158362,2.0,0
1054613C,113013,2.0,0
1054613C,34156,2.0,0
1054613C,8461,2.0,0
1054613C,55820,2.0,0
1054613C,26257,2.0,0
1054613C,11734,2.0,0
1054613C,140245,2.0,0
1054613C,121921,2.0,0
1054613C,21505,2.0,0
1054613C,62980,2.0,0
1054613C,218598,2.0,0
1054613C,41734,2.0,0
1054613C,22294,2.0,0
1054613C,127858,2.0,0
1054613C,42754,2.0,0
1054613C,20923,2.0,0
1054613C,124802,2.0,0
1054613C,15515,2.0,0
1054613C,80313,2.0,0
1054613C,61506,2.0,0
1054613C,62814,2.0,0
1054613C,49928,2.0,0
1054613C,148440,2.0,0
1054613C,63838,2.0,0
1054613C,281911,2.0,0
1054613C,332633,2.0,0
1054613C,5297,2.0,0
1054613C,211570,2.0,0
1054613C,57248,2.0,0
1054613C,48915,2.0,0
1054613C,127008,2.0,0
1054613C,292772,2.0,0
1054613C,30712,2.0,0
1054613C,100988,2.0,0
1054613C,126292,2.0,0
1054613C,307209,2.0,0
1054613C,55957,2.0,0
1054613C,1551,2.0,0
1054613C,156900,2.0,0
1054613C,286185,2.0,0
1054613C,38444,2.0,0
1054613C,98849,2.0,0
1054613C,190380,2.0,0
1054613C,10169,2.0,0
1054613C,348039,2.0,0
1054613C,29251,2.0,0
1054613C,139499,2.0,0
1054613C,139717,2.0,0
1054613C,69695,2.0,0
1054613C,16967,2.0,0
1054613C,154286,2.0,0
1054613C,76146,2.0,0
1054613C,69115,2.0,0
1054613C,8794,2.0,0
1054613C,18583,2.0,0
1054613C,12466,2.0,0
1054613C,19299,2.0,0
1054613C,239941,2.0,0
1054613C,31020,2.0,0
1054613C,54921,2.0,0
1054613C,110939,2.0,0
1054613C,11074,2.0,0
1054613C,282273,2.0,0
1054613C,64621,2.0,0
1054613C,153971,2.0,0
1054613C,216401,2.0,0
1054613C,263947,2.0,0
1054613C,291523,2.0,0
1054613C,13590,2.0,1
1054613C,52670,2.0,1
1054613C,62997,2.0,1
1054613C,247127,2.0,1
1054613C,159547,2.0,1
1054613C,21104,2.0,1
1054613C,4788,2.0,1
1054613C,346,2.0,1
1054613C,34534,2.0,1
1054613C,67639,2.0,1
1054613C,195860,2.0,1
1054613C,6613,2.0,1
1054613C,12890,2.0,1
1054613C,79498,2.0,1
1054613C,106650,2.0,1
1054613C,104322,2.0,1
1054613C,44300,2.0,1
1054613C,322262,2.0,1
1054613C,80822,2.0,1
1054613C,97795,2.0,1
1054613C,44853,2.0,1
1054613C,22691,2.0,1
1054613C,17402,2.0,1
1054613C,71696,2.0,1
1054613C,77086,2.0,1
1054613C,120270,2.0,1
1054613C,385509,2.0,1
1054613C,130891,2.0,1
1054613C,345526,2.0,1
1054613C,211569,2.0,1
1054613C,219701,2.0,1
1054613C,10198,2.0,1
1054613C,134586,2.0,1
1054613C,39711,2.0,1
1054613C,12659,2.0,1
1054613C,16901,2.0,1
1054613C,77446,2.0,1
1054613C,343369,2.0,1
1054613C,347135,2.0,1
1054613C,63565,2.0,1
1054613C,81241,2.0,1
1054613C,31839,2.0,1
1054613C,211506,2.0,1
1054613C,76139,2.0,1
1054613C,544,2.0,1
1054613C,146387,2.0,1
1054613C,76816,2.0,1
1054613C,116476,2.0,1
1054613C,91267,2.0,1
1054613C,68337,2.0,1
1054613C,90976,2.0,1
1054613C,167967,2.0,1
1054613C,41596,2.0,1
1054613C,33989,2.0,1
1054613C,12345,2.0,1
1054613C,39890,2.0,1
1054613C,39449,2.0,1
1054613C,10284,2.0,1
1054613C,57342,2.0,1
1054613C,23149,2.0,1
1054613C,24062,2.0,1
1054613C,41233,2.0,1
1054613C,164446,2.0,1
1054613C,74446,2.0,1
1054613C,96116,2.0,1
1054613C,46281,2.0,1
1054613C,222086,2.0,1
1054613C,190560,2.0,1
1054613C,17556,2.0,1
1054613C,11581,2.0,1
1054613C,23834,2.0,1
1054613C,351216,2.0,1
1054613C,138131,2.0,1
1054613C,38971,2.0,1
1054613C,296783,2.0,1
1054613C,121947,2.0,1
1054613C,159402,2.0,1
1054613C,30331,2.0,1
1054613C,15866,2.0,1
1054613C,63189,2.0,1
1054613C,20304,2.0,1
1054613C,45869,2.0,1
1054613C,43422,2.0,1
1054613C,24156,2.0,1
1054613C,106753,2.0,1
1054613C,242568,2.0,1
1054613C,222237,2.0,1
1054613C,17537,2.0,1
1054613C,282903,2.0,1
1054613C,31208,2.0,1
1054613C,60810,2.0,1
1054613C,65232,2.0,1
1054678D,312153,2.0,0
1054797A,14501,2.0,0
1054797A,32566,2.0,0
1054903A,233566,2.0,0
1055148C,94031,2.0,0
105532D,165184,2.0,1
1055569B,240430,2.0,0
1055571C,14911,2.0,0
1055589D,27030,2.0,0
10556512D,145936,2.0,1
1055696A,150023,2.0,0
1055707D,117317,2.0,0
1055707D,33009,2.0,1
105572A,289388,2.0,0
1055792E,149257,2.0,1
1055934E,200577,2.0,1
1055936E,45668,2.0,0
1055953A,181195,2.0,0
105647D,424691,2.0,1
1056521B,374070,2.0,1
1056686A,352956,2.0,0
1056703E,97156,2.0,0
1056862E,352987,2.0,0
1057076A,98620,2.0,0
1057079B,107123,2.0,0
1057114D,15027,2.0,0
1057175E,105760,2.0,0
1057213A,294196,2.0,0
1057213A,83203,2.0,0
1057213A,18816,2.0,1
1057213A,37374,2.0,1
1057213A,69347,2.0,1
1057213A,83625,2.0,1
1057213A,36984,2.0,1
1057213A,85800,2.0,1
1057213A,48217,2.0,1
1057213A,20492,2.0,1
1057231C,89925,2.0,0
1057268B,43509,2.0,0
1057270D,21819,2.0,0
1057310A,2886,2.0,0
1057326C,50436,2.0,0
1057389D,172167,2.0,0
1057389D,17907,2.0,0
1057389D,43290,2.0,0
1057453E,62102,2.0,0
1057453E,41649,2.0,0
1057453E,150987,2.0,0
1057453E,173175,2.0,0
1057453E,15027,2.0,0
1057453E,171167,2.0,0
1057453E,90536,2.0,0
1057453E,13186,2.0,0
1057453E,38203,2.0,0
1057453E,14625,2.0,0
1057453E,163752,2.0,0
1057453E,45809,2.0,0
1057453E,97573,2.0,0
1057453E,14410,2.0,0
1057453E,10628,2.0,0
1057453E,155754,2.0,0
1057668B,154348,2.0,0
1057807E,48013,2.0,0
10582631B,33939,2.0,1
1058431D,226915,2.0,0
1058482C,48398,2.0,1
105876D,356814,2.0,1
1058797E,44321,2.0,0
1058804A,68455,2.0,0
1058882D,5049,2.0,0
1058914D,17722,2.0,1
1058995C,197453,2.0,0
105927B,386371,2.0,1
1059475B,312259,2.0,0
1059475B,356904,2.0,0
1059475B,189520,2.0,0
1059475B,182702,2.0,0
1059475B,38720,2.0,0
1059475B,171221,2.0,0
1059475B,67764,2.0,0
1059475B,214004,2.0,0
1059475B,426805,2.0,0
1059475B,137925,2.0,0
1059475B,310489,2.0,0
1059475B,426798,2.0,0
1059475B,222914,2.0,0
1059475B,289426,2.0,0
1059475B,483623,2.0,0
1059475B,109601,2.0,0
1059475B,178390,2.0,0
1059475B,441915,2.0,0
1059475B,112568,2.0,0
1059475B,170644,2.0,0
1059475B,504604,2.0,0
1059475B,293923,2.0,0
1059475B,455180,2.0,0
1059475B,310414,2.0,0
1059475B,212253,2.0,0
1059475B,503264,2.0,0
1059475B,308872,2.0,0
1059475B,401144,2.0,0
1059475B,503967,2.0,0
1059475B,403199,2.0,0
1059475B,455525,2.0,0
1059475B,177600,2.0,0
1059475B,128332,2.0,0
1059475B,256059,2.0,0
1059475B,383687,2.0,0
1059475B,455155,2.0,0
1059475B,293231,2.0,0
1059475B,441123,2.0,0
1059475B,412021,2.0,0
1059475B,40373,2.0,0
1059475B,220122,2.0,0
1059475B,418511,2.0,0
1059475B,119037,2.0,0
1059475B,168259,2.0,0
1059475B,301361,2.0,0
1059475B,98054,2.0,0
1059475B,20328,2.0,0
1059475B,187708,2.0,0
1059475B,116018,2.0,0
1059475B,157769,2.0,0
1059475B,165211,2.0,0
1059475B,354039,2.0,0
1059475B,369446,2.0,0
1059475B,180624,2.0,0
1059475B,377101,2.0,0
1059475B,482040,2.0,0
1059475B,329540,2.0,0
1059475B,204800,2.0,0
1059475B,218011,2.0,0
1059475B,303781,2.0,0
1059475B,24511,2.0,1
1059475B,127670,2.0,1
1059475B,440730,2.0,1
1059475B,176510,2.0,1
1059475B,213380,2.0,1
1059475B,106539,2.0,1
1059475B,185097,2.0,1
1059475B,163263,2.0,1
1059475B,233765,2.0,1
1059475B,357994,2.0,1
1059475B,196553,2.0,1
1059475B,394282,2.0,1
1059475B,179388,2.0,1
1059475B,12931,2.0,1
1059475B,242338,2.0,1
1059475B,282167,2.0,1
1059475B,264215,2.0,1
1059475B,210343,2.0,1
1059475B,382971,2.0,1
1059475B,369996,2.0,1
1059475B,189245,2.0,1
1059475B,88410,2.0,1
1059475B,325100,2.0,1
1059475B,372476,2.0,1
1059475B,403219,2.0,1
105963C,179895,2.0,0
1059762A,194524,2.0,0
1059762A,22227,2.0,0
1059830D,108364,2.0,1
1060096D,219390,2.0,0
1060183B,153642,2.0,0
106026C,172641,2.0,0
106026C,195035,2.0,0
1060312A,81601,2.0,0
1060485A,459799,2.0,0
1060485A,99476,2.0,0
1060524D,193951,2.0,0
1060524D,20800,2.0,0
1060524D,246209,2.0,0
1060524D,390307,2.0,0
1060524D,177507,2.0,0
1060524D,32933,2.0,0
1060524D,439307,2.0,0
1060524D,190263,2.0,0
1060524D,40983,2.0,0
1060524D,447908,2.0,0
1060524D,235406,2.0,0
1060524D,85705,2.0,0
1060524D,197723,2.0,0
1060524D,373619,2.0,0
1060524D,73488,2.0,0
1060524D,84110,2.0,0
1060524D,28954,2.0,0
1060524D,110068,2.0,0
1060524D,52190,2.0,0
1060524D,71609,2.0,0
1060524D,50519,2.0,0
1060524D,57336,2.0,0
1060524D,162170,2.0,0
1060524D,108362,2.0,0
1060524D,234683,2.0,0
10606212E,177692,2.0,0
10606212E,36784,2.0,0
1060806C,357367,2.0,1
1060835A,292523,2.0,0
1060898C,131829,2.0,0
106089B,29493,2.0,0
106089B,16187,2.0,0
106089B,1320,2.0,0
106093C,286395,2.0,0
1060995E,102777,2.0,0
1061011E,15072,2.0,0
1061201A,33430,2.0,0
1061359A,349246,2.0,0
1061472A,142964,2.0,0
1061726E,27144,2.0,0
1061726E,64070,2.0,0
1061726E,83561,2.0,0
1061726E,99113,2.0,0
1061726E,66443,2.0,0
1061726E,87925,2.0,0
1061726E,21228,2.0,0
1061951D,30859,2.0,0
106212A,88116,2.0,0
106212A,56103,2.0,0
106212A,64291,2.0,0
106212A,112181,2.0,0
106212A,17061,2.0,0
106212A,106090,2.0,0
1062175E,27797,2.0,0
1062175E,63689,2.0,0
1062175E,257381,2.0,0
1062175E,11642,2.0,0
1062175E,101475,2.0,0
1062175E,330554,2.0,0
1062175E,130023,2.0,0
1062175E,82102,2.0,0
1062411A,110154,2.0,0
106308E,39522,2.0,0
106313E,58901,2.0,0
1063297B,75777,2.0,0
1063392E,509422,2.0,0
106345A,105573,2.0,0
1063526E,38966,2.0,0
1063526E,48635,2.0,0
1063605B,230338,2.0,0
10636386E,38298,2.0,0
1063949B,109235,2.0,0
106403A,4627,2.0,0
1064107D,138190,2.0,0
1064107D,158087,2.0,0
1064107D,22349,2.0,0
1064116B,429768,2.0,1
1064334C,314497,2.0,0
106447C,29598,2.0,0
1064640E,217062,2.0,0
1064698A,11763,2.0,1
1064717E,118681,2.0,0
1064802A,44278,2.0,0
1064802A,204954,2.0,0
1065202C,80737,2.0,0
106520C,10203,2.0,0
106520C,14091,2.0,0
1065259E,198707,2.0,0
1065431D,45641,2.0,0
1065431D,153152,2.0,0
1065431D,108325,2.0,0
1065431D,11816,2.0,0
1065431D,139314,2.0,0
1065431D,87259,2.0,0
1065431D,173906,2.0,0
1065431D,23041,2.0,0
1065431D,3362,2.0,0
1065431D,9326,2.0,1
1065431D,168,2.0,1
1065431D,81792,2.0,1
1065431D,44069,2.0,1
1065431D,2886,2.0,1
1065618C,2677,2.0,0
106580B,21363,2.0,0
1066192E,38168,2.0,0
1066192E,70641,2.0,0
1066201D,88290,2.0,0
1066336C,65427,2.0,0
1066376A,75775,2.0,0
1066376A,54448,2.0,0
1066376A,101954,2.0,0
1066376A,165589,2.0,0
1066376A,52367,2.0,0
1066376A,102327,2.0,0
1066376A,49136,2.0,0
1066376A,86379,2.0,0
1066376A,117523,2.0,0
1066376A,79156,2.0,0
1066376A,43469,2.0,0
1066376A,14953,2.0,0
1066376A,26205,2.0,0
1066376A,49673,2.0,0
1066376A,107986,2.0,0
1066376A,158411,2.0,0
1066376A,95068,2.0,0
1066376A,95843,2.0,0
1066376A,42402,2.0,0
1066376A,11138,2.0,0
1066376A,122626,2.0,0
1066376A,14267,2.0,0
1066376A,74365,2.0,0
1066376A,102598,2.0,0
1066376A,31207,2.0,0
1066376A,56103,2.0,0
1066376A,38125,2.0,0
1066376A,123278,2.0,0
1066376A,64324,2.0,0
1066376A,96521,2.0,0
1066376A,7811,2.0,0
1066376A,90414,2.0,0
1066376A,28813,2.0,0
1066376A,152161,2.0,0
1066376A,149134,2.0,0
1066376A,30563,2.0,0
1066376A,124887,2.0,0
1066376A,25730,2.0,0
1066376A,94658,2.0,0
1066376A,137738,2.0,0
1066376A,195330,2.0,0
1066376A,55859,2.0,0
1066376A,49081,2.0,0
1066376A,30004,2.0,0
1066376A,99210,2.0,0
1066376A,140846,2.0,0
1066376A,63930,2.0,0
1066376A,30117,2.0,0
1066376A,164780,2.0,0
1066376A,19308,2.0,1
1066376A,101703,2.0,1
1066376A,55170,2.0,1
1066376A,103387,2.0,1
1066376A,36066,2.0,1
1066376A,4358,2.0,1
1066376A,14680,2.0,1
1066376A,28148,2.0,1
1066376A,106465,2.0,1
1066376A,125172,2.0,1
1066376A,19649,2.0,1
1066376A,180812,2.0,1
1066448C,293447,2.0,0
1066448C,20628,2.0,0
1066448C,103645,2.0,0
1066448C,55980,2.0,0
1066448C,44644,2.0,0
1066448C,4049,2.0,0
1066448C,26971,2.0,0
1066448C,203695,2.0,0
1066448C,61962,2.0,0
1066448C,84545,2.0,0
1066448C,26912,2.0,0
1066448C,16855,2.0,0
1066448C,205326,2.0,0
1066448C,45798,2.0,0
1066448C,114255,2.0,0
1066448C,40339,2.0,0
1066448C,120828,2.0,0
1066448C,93231,2.0,0
1066448C,27826,2.0,0
1066448C,105993,2.0,0
1066448C,102718,2.0,0
1066448C,244711,2.0,0
1066448C,25053,2.0,0
1066448C,84076,2.0,0
1066448C,92027,2.0,0
1066448C,70165,2.0,0
1066448C,35813,2.0,0
1066448C,125633,2.0,0
1066448C,87312,2.0,0
1066448C,142193,2.0,0
1066448C,14061,2.0,0
1066448C,92236,2.0,0
1066448C,109423,2.0,0
1066448C,45139,2.0,1
1066448C,110500,2.0,1
1066448C,80960,2.0,1
1066448C,95325,2.0,1
1066448C,65894,2.0,1
1066448C,25087,2.0,1
1066448C,92615,2.0,1
1066448C,50582,2.0,1
1066513D,267112,2.0,0
1066513D,15411,2.0,0
1066513D,130567,2.0,0
1066513D,268357,2.0,0
106666E,52536,2.0,0
1066970D,146427,2.0,0
1066970D,146712,2.0,0
1067479A,294521,2.0,1
1067539B,196233,2.0,0
106756B,27968,2.0,0
1067726A,20381,2.0,0
1067840B,207241,2.0,0
1067842B,39087,2.0,0
106797D,283438,2.0,0
1068039E,356040,2.0,0
1068039E,252250,2.0,0
1068039E,330437,2.0,0
106804A,109767,2.0,0
106813E,21743,2.0,0
106813E,82594,2.0,0
106813E,82915,2.0,0
106813E,155290,2.0,1
1068305B,75379,2.0,1
1068341C,52253,2.0,0
1068514A,88251,2.0,0
1068673B,344018,2.0,0
1068702C,210212,2.0,0
1068702C,235567,2.0,0
1068926C,87439,2.0,0
1069487D,12660,2.0,0
1069716D,495275,2.0,0
1069771A,196616,2.0,1
1069818C,32664,2.0,0
1069917A,90739,2.0,0
1069917A,297741,2.0,0
1069927E,39444,2.0,0
1070001B,52488,2.0,0
1070001B,32378,2.0,0
1070001B,115229,2.0,0
1070001B,381962,2.0,0
1070001B,50737,2.0,1
1070001B,22179,2.0,1
1070001B,222773,2.0,1
1070001B,98869,2.0,1
1070001B,43390,2.0,1
1070001B,20832,2.0,1
1070001B,24521,2.0,1
1070001B,101476,2.0,1
1070001B,26306,2.0,1
1070001B,78814,2.0,1
1070001B,15886,2.0,1
1070227C,295813,2.0,1
1070266C,54225,2.0,0
1070325C,12194,2.0,0
107047E,103271,2.0,0
1070595D,20606,2.0,0
1071126C,78305,2.0,0
1071168C,107983,2.0,0
107124E,21401,2.0,0
107124E,107500,2.0,0
107124E,23904,2.0,0
107124E,93440,2.0,0
107124E,9528,2.0,0
107124E,8880,2.0,0
107124E,2740,2.0,0
107124E,73779,2.0,0
107124E,14832,2.0,0
107124E,166461,2.0,0
107124E,91712,2.0,0
107124E,13817,2.0,0
107124E,242658,2.0,0
107124E,65066,2.0,0
107124E,291935,2.0,0
107124E,12543,2.0,0
107124E,114490,2.0,0
107124E,22932,2.0,0
107124E,5348,2.0,1
107124E,4218,2.0,1
107124E,16419,2.0,1
107124E,77225,2.0,1
107124E,10720,2.0,1
107124E,6426,2.0,1
107124E,69916,2.0,1
107124E,43100,2.0,1
1071310E,90105,2.0,0
1071491B,39087,2.0,0
1071525D,3171,2.0,0
1071619D,8766,2.0,0
107162B,105617,2.0,0
1071797A,83772,2.0,0
1072133E,225139,2.0,0
107218A,84504,2.0,0
1072245D,178567,2.0,0
1072245D,154060,2.0,1
1072400D,261066,2.0,0
107266C,351311,2.0,1
107289D,63689,2.0,0
107289D,179877,2.0,0
107303C,30035,2.0,0
1073070E,99091,2.0,0
107308D,25690,2.0,0
107308D,67256,2.0,0
1073154D,214973,2.0,0
1073154D,124056,2.0,0
1073154D,27144,2.0,0
1073154D,160180,2.0,0
1073154D,265463,2.0,0
1073154D,212134,2.0,0
1073154D,55556,2.0,0
1073154D,87925,2.0,0
1073154D,49116,2.0,0
1073154D,105081,2.0,0
1073154D,87241,2.0,0
1073154D,245116,2.0,0
1073154D,206391,2.0,0
1073154D,85279,2.0,0
1073154D,225802,2.0,0
1073154D,211978,2.0,0
1073154D,267247,2.0,0
1073154D,27475,2.0,0
1073154D,213191,2.0,0
1073154D,53135,2.0,0
1073154D,204003,2.0,0
1073154D,47326,2.0,0
1073154D,130003,2.0,0
1073154D,1209,2.0,0
1073154D,188089,2.0,0
1073154D,56869,2.0,0
1073154D,222425,2.0,0
1073154D,179048,2.0,0
1073154D,167487,2.0,0
1073154D,244483,2.0,0
1073154D,47992,2.0,0
1073154D,47941,2.0,0
1073154D,268784,2.0,0
1073154D,111514,2.0,0
1073154D,8782,2.0,0
1073154D,73440,2.0,0
1073154D,226219,2.0,0
1073154D,198043,2.0,0
1073154D,126165,2.0,0
1073154D,199954,2.0,0
1073154D,101694,2.0,0
1073154D,213195,2.0,0
1073154D,195951,2.0,0
1073154D,200484,2.0,0
1073154D,251484,2.0,0
1073154D,167477,2.0,0
1073154D,136589,2.0,0
1073154D,22526,2.0,0
1073154D,258279,2.0,0
1073154D,146538,2.0,1
10731923C,25365,2.0,0
10731923C,32459,2.0,0
107328D,81317,2.0,0
1073322E,267953,2.0,1
10733454B,100927,2.0,0
10733454B,191225,2.0,0
1073381B,219047,2.0,0
1073381B,272601,2.0,0
1073381B,154593,2.0,0
1073381B,267541,2.0,0
1073381B,253819,2.0,0
1073381B,221907,2.0,0
1073381B,254069,2.0,0
1073381B,11514,2.0,0
1073381B,207573,2.0,0
1073381B,242436,2.0,0
1073381B,136626,2.0,0
1073381B,133551,2.0,0
1073381B,45279,2.0,1
1073381B,139578,2.0,1
1073381B,168726,2.0,1
1073392B,16213,2.0,1
1073433D,111242,2.0,0
1073543C,550,2.0,0
1073553A,73166,2.0,0
1073553A,195832,2.0,0
1073553A,117317,2.0,0
1073553A,189120,2.0,0
1073817A,45809,2.0,0
1073840D,43149,2.0,0
107394B,396699,2.0,0
1074006A,340869,2.0,0
1074093C,212559,2.0,0
1074303B,155669,2.0,0
1074303B,220301,2.0,0
1074303B,181012,2.0,0
1074303B,239402,2.0,1
1074303B,167347,2.0,1
1074303B,158283,2.0,1
1074489E,235785,2.0,0
1074489E,9160,2.0,0
1074489E,99813,2.0,0
1074602D,95632,2.0,0
1074747E,168356,2.0,0
1074747E,59514,2.0,0
1074747E,70502,2.0,0
1074747E,200296,2.0,0
1074747E,85629,2.0,0
1074747E,10808,2.0,0
1074747E,19135,2.0,0
1074747E,102703,2.0,1
1074747E,72610,2.0,1
1074878D,200296,2.0,0
1074878D,56592,2.0,0
1074878D,88991,2.0,0
1074991E,56744,2.0,0
107526A,108238,2.0,0
107526A,375770,2.0,0
1075301C,261166,2.0,0
1075301C,72886,2.0,0
1075301C,19424,2.0,0
1075301C,177369,2.0,0
1075301C,40416,2.0,0
1075301C,146220,2.0,0
1075301C,150920,2.0,0
1075301C,239278,2.0,0
1075301C,92294,2.0,0
1075301C,181533,2.0,0
1075301C,214554,2.0,0
1075301C,190468,2.0,0
1075301C,79020,2.0,1
1075301C,177962,2.0,1
1075301C,233254,2.0,1
1075301C,39331,2.0,1
107553A,264611,2.0,0
107558B,362093,2.0,0
10756953D,8782,2.0,1
1075700B,23257,2.0,0
1075722C,9836,2.0,0
1075722C,56150,2.0,0
1075846C,77568,2.0,0
1076057E,251802,2.0,0
1076167B,311608,2.0,0
1076303B,132546,2.0,0
1076406E,28068,2.0,0
107673C,222471,2.0,1
107688B,99476,2.0,1
1076975C,52754,2.0,0
10769C,104192,2.0,0
10769C,79944,2.0,0
1077126A,248806,2.0,0
107750C,33009,2.0,0
1077584C,223724,2.0,1
10775C,15350,2.0,0
10775C,180460,2.0,0
10775C,443758,2.0,1
107763C,108579,2.0,0
1077757B,92095,2.0,1
1077783D,51140,2.0,1
1077845D,288012,2.0,1
1077894E,82353,2.0,1
1077944C,29493,2.0,0
1077949A,217139,2.0,0
1077973E,132645,2.0,0
1077973E,103403,2.0,0
1077973E,109448,2.0,0
107848D,379851,2.0,0
107855C,502197,2.0,0
107864E,303593,2.0,0
107904E,7036,2.0,0
107945E,39097,2.0,0
1079907D,141983,2.0,0
1079907D,153467,2.0,0
10802E,408470,2.0,0
108031B,388830,2.0,0
108031B,225950,2.0,0
1080477E,188353,2.0,0
10810912A,319422,2.0,1
1081199D,523938,2.0,0
108151E,160174,2.0,0
108152D,21171,2.0,1
108155A,98213,2.0,0
108155A,107190,2.0,0
108207C,213647,2.0,0
1082113D,31750,2.0,0
1082159B,102281,2.0,0
1082230C,93886,2.0,1
1082256A,289703,2.0,0
1082557A,329345,2.0,1
108257D,66541,2.0,0
